Date,State,Price,PrevMonthPrice,PrevYearPrice,ChangePrevMonth,ChangePrevYear
2021-09-01,Andhra Pradesh,5315.0,5051.0,4067.0,5.226687784597109,30.686009343496433
2021-09-01,Chattisgarh,4167.0,5036.0,2792.0,-17.255758538522635,49.24785100286533
2021-09-01,Gujarat,5579.0,6282.0,4187.0,-11.190703597580388,33.24576068784332
2021-09-01,Karnataka,5268.0,5324.0,3992.0,-1.051840721262209,31.96392785571142
2021-09-01,Madhya Pradesh,5100.0,5324.0,2500.0,-4.207362885048836,104.0
2021-09-01,Maharashtra,5286.0,5234.0,4265.0,0.9935040122277417,23.939038686987104
2021-09-01,Manipur,5300.5,5324.0,4127.0,-0.4413974455296769,28.434698328083353
2021-09-01,Nagaland,5300.5,5324.0,4127.0,-0.4413974455296769,28.434698328083353
2021-09-01,Rajasthan,5652.0,5696.0,4405.0,-0.7724719101123595,28.308740068104427
2021-09-01,Tamil Nadu,8174.0,8401.0,6204.0,-2.7020592786573028,31.75370728562218
2021-09-01,Telangana,4775.0,5293.0,3764.0,-9.786510485546948,26.85972369819341
2021-09-01,Uttar Pradesh,5487.0,5416.0,4637.0,1.310930576070901,18.330817338796635
2021-09-01,Uttrakhand,5300.5,5324.0,4127.0,-0.4413974455296769,28.434698328083353
2021-10-01,Andhra Pradesh,5239.0,5315.0,4017.0,-1.429915333960489,30.42071197411003
2021-10-01,Chattisgarh,4047.0,4167.0,3898.0,-2.8797696184305255,3.822473063109287
2021-10-01,Gujarat,5492.0,5579.0,4882.0,-1.5594192507617852,12.49487914789021
2021-10-01,Karnataka,5321.0,5268.0,3982.0,1.006074411541382,33.62631843294827
2021-10-01,Madhya Pradesh,5174.0,5100.0,4222.0,1.4509803921568627,22.54855518711511
2021-10-01,Maharashtra,5651.0,5286.0,5925.0,6.90503216042376,-4.624472573839662
2021-10-01,Manipur,5345.0,5300.5,4132.5,0.8395434392981795,29.340592861464003
2021-10-01,Nagaland,5345.0,5300.5,4132.5,0.8395434392981795,29.340592861464003
2021-10-01,Rajasthan,5538.0,5652.0,4823.0,-2.0169851380042463,14.824797843665769
2021-10-01,Tamil Nadu,8311.0,8174.0,5733.0,1.6760459995106436,44.967730682016395
2021-10-01,Telangana,5315.0,4775.0,3747.0,11.30890052356021,41.8468107819589
2021-10-01,Uttar Pradesh,5369.0,5487.0,4043.0,-2.1505376344086025,32.79742765273312
2021-10-01,Uttrakhand,5345.0,5300.5,4132.5,0.8395434392981795,29.340592861464003
2021-11-01,Andhra Pradesh,5232.0,5239.0,4360.0,-0.13361328497804922,20.0
2021-11-01,Chattisgarh,4646.0,4047.0,4798.0,14.801087225105016,-3.1679866611087952
2021-11-01,Gujarat,5662.0,5492.0,4872.0,3.095411507647487,16.21510673234811
2021-11-01,Karnataka,5411.0,5321.0,4298.0,1.6914113888366846,25.895765472312704
2021-11-01,Madhya Pradesh,4916.0,5174.0,4371.0,-4.986470815616544,12.468542667581788
2021-11-01,Maharashtra,5679.0,5651.0,4897.0,0.4954875243319766,15.968960588115172
2021-11-01,Manipur,5403.0,5345.0,4802.5,1.0851262862488307,12.50390421655388
2021-11-01,Nagaland,5403.0,5345.0,4802.5,1.0851262862488307,12.50390421655388
2021-11-01,Rajasthan,5395.0,5538.0,4807.0,-2.5821596244131455,12.2321614312461
2021-11-01,Tamil Nadu,7074.0,8311.0,6294.0,-14.883888822043076,12.392755004766444
2021-11-01,Telangana,5689.0,5315.0,5003.0,7.036688617121355,13.711772936238257
2021-11-01,Uttar Pradesh,5007.0,5369.0,4048.0,-6.742410132240641,23.690711462450594
2021-11-01,Uttrakhand,5403.0,5345.0,4802.5,1.0851262862488307,12.50390421655388
2021-12-01,Andhra Pradesh,5066.0,5232.0,4409.0,-3.172782874617737,14.901338171921072
2021-12-01,Chattisgarh,4958.0,4646.0,4340.0,6.715454154111063,14.23963133640553
2021-12-01,Gujarat,5605.0,5662.0,4971.0,-1.006711409395973,12.753973043653188
2021-12-01,Karnataka,5706.0,5411.0,4560.0,5.4518573276658655,25.13157894736842
2021-12-01,Madhya Pradesh,4885.0,4916.0,4544.0,-0.6305939788445891,7.504401408450705
2021-12-01,Maharashtra,6207.0,5679.0,4792.0,9.297411516111993,29.52838063439065
2021-12-01,Manipur,5413.5,5403.0,4560.0,0.1943364797334814,18.717105263157897
2021-12-01,Nagaland,5413.5,5403.0,4560.0,0.1943364797334814,18.717105263157897
2021-12-01,Rajasthan,5222.0,5395.0,4821.0,-3.206672845227062,8.317776394938809
2021-12-01,Tamil Nadu,7853.0,7074.0,6761.0,11.012157195363303,16.151456885076172
2021-12-01,Telangana,6646.0,5689.0,4560.0,16.82193707154157,45.74561403508772
2021-12-01,Uttar Pradesh,5136.0,5007.0,4188.0,2.5763930497303775,22.636103151862464
2021-12-01,Uttrakhand,5413.5,5403.0,4560.0,0.1943364797334814,18.717105263157897
2022-01-01,Andhra Pradesh,5316.0,5066.0,4962.0,4.93485984998026,7.134220072551391
2022-01-01,Chattisgarh,5303.0,4958.0,3925.0,6.958450988301735,35.10828025477707
2022-01-01,Gujarat,5482.0,5605.0,5204.0,-2.194469223907226,5.342044581091468
2022-01-01,Karnataka,6027.0,5706.0,5218.0,5.625657202944269,15.504024530471444
2022-01-01,Madhya Pradesh,4657.0,4885.0,5032.0,-4.667349027635619,-7.452305246422894
2022-01-01,Maharashtra,5635.0,6207.0,4843.0,-9.215401965522798,16.35349989675821
2022-01-01,Manipur,5399.0,5413.5,5016.5,-0.267848896277824,7.624838034486195
2022-01-01,Nagaland,5399.0,5413.5,5016.5,-0.267848896277824,7.624838034486195
2022-01-01,Rajasthan,5142.0,5222.0,5001.0,-1.5319800842589046,2.8194361127774443
2022-01-01,Tamil Nadu,8084.0,7853.0,7313.0,2.9415509996179803,10.542868863667442
2022-01-01,Telangana,6280.0,6646.0,6643.0,-5.50707192296118,-5.464398615083547
2022-01-01,Uttar Pradesh,5207.0,5136.0,4700.0,1.382398753894081,10.787234042553191
2022-01-01,Uttrakhand,5399.0,5413.5,5016.5,-0.267848896277824,7.624838034486195
2022-02-01,Andhra Pradesh,5256.0,5316.0,5561.0,-1.1286681715575622,-5.484625067433915
2022-02-01,Chattisgarh,4132.0,5303.0,3975.0,-22.081840467659816,3.949685534591195
2022-02-01,Gujarat,5369.0,5482.0,5435.0,-2.0612914994527545,-1.2143514259429622
2022-02-01,Karnataka,5816.0,6027.0,5865.0,-3.50091256014601,-0.8354646206308611
2022-02-01,Madhya Pradesh,4649.0,4657.0,5105.0,-0.17178441056474125,-8.932419196865817
2022-02-01,Maharashtra,5443.0,5635.0,4978.0,-3.4072759538598048,9.341100843712335
2022-02-01,Manipur,5312.5,5399.0,5254.0,-1.6021485460270422,1.1134373810430147
2022-02-01,Nagaland,5312.5,5399.0,5254.0,-1.6021485460270422,1.1134373810430147
2022-02-01,Rajasthan,5195.0,5142.0,5076.0,1.03072734344613,2.3443656422379826
2022-02-01,Tamil Nadu,8144.0,8084.0,7971.0,0.7422068283028204,2.170367582486514
2022-02-01,Telangana,6050.0,6280.0,5254.0,-3.662420382165605,15.150361629234869
2022-02-01,Uttar Pradesh,5099.0,5207.0,5254.0,-2.0741309775302477,-2.9501332318233726
2022-02-01,Uttrakhand,5312.5,5399.0,5254.0,-1.6021485460270422,1.1134373810430147
2022-03-01,Andhra Pradesh,5436.0,5256.0,5930.0,3.4246575342465753,-8.330522765598651
2022-03-01,Chattisgarh,4080.0,4132.0,3816.0,-1.2584704743465636,6.918238993710692
2022-03-01,Gujarat,6018.0,5369.0,5611.0,12.087912087912088,7.253608982356086
2022-03-01,Karnataka,5961.0,5816.0,6035.0,2.4931224209078406,-1.2261806130903066
2022-03-01,Madhya Pradesh,4916.0,4649.0,5116.0,5.743170574317057,-3.9093041438623923
2022-03-01,Maharashtra,5581.0,5443.0,5044.0,2.5353665258129707,10.646312450436161
2022-03-01,Manipur,5611.0,5312.5,5537.5,5.618823529411765,1.327313769751693
2022-03-01,Nagaland,5611.0,5312.5,5537.5,5.618823529411765,1.327313769751693
2022-03-01,Rajasthan,5641.0,5195.0,5464.0,8.585178055822906,3.2393850658857977
2022-03-01,Tamil Nadu,8769.0,8144.0,8386.0,7.674361493123773,4.567135702361078
2022-03-01,Telangana,6012.0,6050.0,5688.0,-0.628099173553719,5.69620253164557
2022-03-01,Uttar Pradesh,5258.0,5099.0,5410.0,3.118258482055305,-2.809611829944547
2022-03-01,Uttrakhand,5611.0,5312.5,5537.5,5.618823529411765,1.327313769751693
2022-04-01,Andhra Pradesh,5295.0,5436.0,5066.0,-2.5938189845474615,4.520331622581919
2022-04-01,Chattisgarh,4767.0,4080.0,5100.0,16.83823529411765,-6.529411764705882
2022-04-01,Gujarat,6185.0,6018.0,5889.0,2.775008308408109,5.0263202581083375
2022-04-01,Karnataka,5664.0,5961.0,5295.0,-4.98238550578762,6.968838526912181
2022-04-01,Madhya Pradesh,4819.0,4916.0,5500.0,-1.9731489015459722,-12.381818181818181
2022-04-01,Maharashtra,5309.0,5581.0,4682.0,-4.873678552230783,13.391712943186674
2022-04-01,Manipur,5401.5,5611.0,5413.0,-3.733737301728747,-0.21245150563458343
2022-04-01,Nagaland,5401.5,5611.0,5413.0,-3.733737301728747,-0.21245150563458343
2022-04-01,Rajasthan,5828.0,5641.0,6109.0,3.31501506825031,-4.599770829923065
2022-04-01,Tamil Nadu,8099.0,8769.0,7887.0,-7.640551944349412,2.687967541524027
2022-04-01,Telangana,5494.0,6012.0,5561.0,-8.616101131071192,-1.2048192771084338
2022-04-01,Uttar Pradesh,5296.0,5258.0,5326.0,0.7227082540890073,-0.5632745024408562
2022-04-01,Uttrakhand,5401.5,5611.0,5413.0,-3.733737301728747,-0.21245150563458343
2022-05-01,Andhra Pradesh,5344.0,5295.0,4903.0,0.9254013220018885,8.994493167448502
2022-05-01,Chattisgarh,3717.0,4767.0,5100.0,-22.026431718061673,-27.11764705882353
2022-05-01,Gujarat,6164.0,6185.0,5641.0,-0.3395311236863379,9.271405779117178
2022-05-01,Karnataka,5485.0,5664.0,5116.0,-3.1603107344632764,7.212666145426113
2022-05-01,Madhya Pradesh,4788.0,4819.0,4729.0,-0.6432869890018675,1.2476210615352084
2022-05-01,Maharashtra,5271.0,5309.0,4888.0,-0.7157656809191938,7.835515548281506
2022-05-01,Manipur,5414.5,5401.5,5302.0,0.24067388688327318,2.121840814786873
2022-05-01,Nagaland,5414.5,5401.5,5302.0,0.24067388688327318,2.121840814786873
2022-05-01,Rajasthan,5623.0,5828.0,6095.0,-3.517501715854496,-7.744052502050862
2022-05-01,Tamil Nadu,7186.0,8099.0,8103.0,-11.272996666255093,-11.316796248303097
2022-05-01,Telangana,5552.0,5494.0,5488.0,1.0556971241354205,1.1661807580174928
2022-05-01,Uttar Pradesh,5259.0,5296.0,5583.0,-0.6986404833836858,-5.803331542181623
2022-05-01,Uttrakhand,5414.5,5401.5,5302.0,0.24067388688327318,2.121840814786873
2022-06-01,Andhra Pradesh,5485.0,5344.0,4615.0,2.6384730538922154,18.85157096424702
2022-06-01,Chattisgarh,3899.0,3717.0,3999.0,4.8964218455743875,-2.5006251562890722
2022-06-01,Gujarat,6287.0,6164.0,5462.0,1.9954574951330306,15.104357378249725
2022-06-01,Karnataka,5358.0,5485.0,4826.0,-2.315405651777575,11.023622047244094
2022-06-01,Madhya Pradesh,4850.0,4788.0,4721.0,1.2949039264828737,2.732471933912307
2022-06-01,Maharashtra,5423.0,5271.0,4603.0,2.8837032821096567,17.814468824679558
2022-06-01,Manipur,5390.5,5414.5,4783.5,-0.44325422476682985,12.689453329152295
2022-06-01,Nagaland,5390.5,5414.5,4783.5,-0.44325422476682985,12.689453329152295
2022-06-01,Rajasthan,5246.0,5623.0,5583.0,-6.704606082162547,-6.036181264553107
2022-06-01,Tamil Nadu,8035.0,7186.0,8121.0,11.81463957695519,-1.0589828838812954
2022-06-01,Telangana,5167.0,5552.0,5350.0,-6.934438040345821,-3.4205607476635516
2022-06-01,Uttar Pradesh,5542.0,5259.0,4741.0,5.381251188438867,16.895169795401813
2022-06-01,Uttrakhand,5390.5,5414.5,4783.5,-0.44325422476682985,12.689453329152295
2022-07-01,Andhra Pradesh,5848.0,5485.0,4676.0,6.618049225159527,25.064157399486742
2022-07-01,Chattisgarh,4053.0,3899.0,4066.0,3.949730700179533,-0.31972454500737824
2022-07-01,Gujarat,6205.0,6287.0,5606.0,-1.30427867027199,10.68498037816625
2022-07-01,Karnataka,5657.0,5358.0,4934.0,5.580440462859276,14.65342521280908
2022-07-01,Madhya Pradesh,4922.0,4850.0,4873.0,1.4845360824742269,1.0055407346603733
2022-07-01,Maharashtra,6160.0,5423.0,5043.0,13.590263691683571,22.14951417806861
2022-07-01,Manipur,5500.5,5390.5,4988.5,2.0406270290325574,10.263606294477299
2022-07-01,Nagaland,5500.5,5390.5,4988.5,2.0406270290325574,10.263606294477299
2022-07-01,Rajasthan,5225.0,5246.0,5329.0,-0.4003049942813572,-1.9515856633514732
2022-07-01,Tamil Nadu,8601.0,8035.0,7759.0,7.044181705040447,10.85191390643124
2022-07-01,Telangana,5233.0,5167.0,5105.0,1.2773369460034836,2.5073457394711065
2022-07-01,Uttar Pradesh,5344.0,5542.0,4613.0,-3.5727174305304943,15.846520702362888
2022-07-01,Uttrakhand,5500.5,5390.5,4988.5,2.0406270290325574,10.263606294477299
2022-08-01,Andhra Pradesh,5698.0,5848.0,5051.0,-2.5649794801641588,12.809344684220946
2022-08-01,Chattisgarh,4143.0,4053.0,5036.0,2.220577350111029,-17.73232724384432
2022-08-01,Gujarat,6026.0,6205.0,6282.0,-2.8847703464947623,-4.075135307226998
2022-08-01,Karnataka,5824.0,5657.0,5324.0,2.952094749867421,9.391435011269722
2022-08-01,Madhya Pradesh,4926.0,4922.0,5324.0,0.08126777732629012,-7.475582268970698
2022-08-01,Maharashtra,5902.0,6160.0,5234.0,-4.188311688311688,12.762705387848683
2022-08-01,Manipur,5589.0,5500.5,5324.0,1.6089446413962367,4.977460555972953
2022-08-01,Nagaland,5589.0,5500.5,5324.0,1.6089446413962367,4.977460555972953
2022-08-01,Rajasthan,5480.0,5225.0,5696.0,4.8803827751196165,-3.7921348314606744
2022-08-01,Tamil Nadu,8535.0,8601.0,8401.0,-0.7673526334147193,1.5950482085466016
2022-08-01,Telangana,5407.0,5233.0,5293.0,3.3250525511179054,2.1537880219157377
2022-08-01,Uttar Pradesh,5329.0,5344.0,5416.0,-0.280688622754491,-1.606351550960118
2022-08-01,Uttrakhand,5589.0,5500.5,5324.0,1.6089446413962367,4.977460555972953
2022-09-01,Andhra Pradesh,5820.0,5698.0,5315.0,2.141102141102141,9.501411100658514
2022-09-01,Chattisgarh,4687.0,4143.0,4167.0,13.13058170407917,12.479001679865611
2022-09-01,Gujarat,6076.0,6026.0,5579.0,0.829737802854298,8.90840652446675
2022-09-01,Karnataka,5678.0,5824.0,5268.0,-2.506868131868132,7.782839787395596
2022-09-01,Madhya Pradesh,4407.0,4926.0,5100.0,-10.53593179049939,-13.588235294117649
2022-09-01,Maharashtra,5178.0,5902.0,5286.0,-12.267028126058962,-2.0431328036322363
2022-09-01,Manipur,5599.0,5589.0,5300.5,0.1789228842368939,5.631544193943967
2022-09-01,Nagaland,5599.0,5589.0,5300.5,0.1789228842368939,5.631544193943967
2022-09-01,Rajasthan,5599.0,5480.0,5652.0,2.1715328467153285,-0.937721160651097
2022-09-01,Tamil Nadu,8525.0,8535.0,8174.0,-0.11716461628588166,4.2941032542207
2022-09-01,Telangana,5274.0,5407.0,4775.0,-2.4597743665618643,10.450261780104713
2022-09-01,Uttar Pradesh,5371.0,5329.0,5487.0,0.7881403640457872,-2.114087843994897
2022-09-01,Uttrakhand,12963.0,5589.0,5300.5,131.93773483628556,144.56183378926517
2022-10-01,Andhra Pradesh,5309.0,5820.0,5239.0,-8.780068728522336,1.3361328497804925
2022-10-01,Chattisgarh,5155.0,4687.0,4047.0,9.985065073607851,27.378304917222636
2022-10-01,Gujarat,6386.0,6076.0,5492.0,5.1020408163265305,16.27822286962855
2022-10-01,Karnataka,5788.0,5678.0,5321.0,1.9373018668545263,8.776545762074798
2022-10-01,Madhya Pradesh,4946.0,4407.0,5174.0,12.230542319037895,-4.406648627754155
2022-10-01,Maharashtra,6393.0,5178.0,5651.0,23.464658169177287,13.13041939479738
2022-10-01,Manipur,5637.0,5599.0,5345.0,0.6786926236828005,5.463049579045838
2022-10-01,Nagaland,5637.0,5599.0,5345.0,0.6786926236828005,5.463049579045838
2022-10-01,Rajasthan,5637.0,5599.0,5538.0,0.6786926236828005,1.7876489707475622
2022-10-01,Tamil Nadu,8785.0,8525.0,8311.0,3.0498533724340176,5.703284803272771
2022-10-01,Telangana,5568.0,5274.0,5315.0,5.5745164960182025,4.7601128880526815
2022-10-01,Uttar Pradesh,5249.0,5371.0,5369.0,-2.2714578290821077,-2.2350530825107096
2022-10-01,Uttrakhand,8457.0,12963.0,5345.0,-34.76047211293682,58.22263797942002
2022-11-01,Andhra Pradesh,5459.0,5309.0,5232.0,2.8253908457336596,4.33868501529052
2022-11-01,Chattisgarh,4802.0,5155.0,4646.0,-6.847720659553831,3.3577270770555314
2022-11-01,Gujarat,6223.0,6386.0,5662.0,-2.5524585029752584,9.908159660897208
2022-11-01,Karnataka,6118.0,5788.0,5411.0,5.701451278507257,13.065976714100906
2022-11-01,Madhya Pradesh,4832.0,4946.0,4916.0,-2.3048928427011726,-1.7087062652563059
2022-11-01,Maharashtra,5602.0,6393.0,5679.0,-12.372907867980604,-1.3558725127663322
2022-11-01,Manipur,5602.0,5637.0,5403.0,-0.6208976405889658,3.6831389968536
2022-11-01,Nagaland,5602.0,5637.0,5403.0,-0.6208976405889658,3.6831389968536
2022-11-01,Rajasthan,5513.0,5637.0,5395.0,-2.1997516409437647,2.1872103799814644
2022-11-01,Tamil Nadu,8217.0,8785.0,7074.0,-6.465566306203756,16.157760814249365
2022-11-01,Telangana,6138.0,5568.0,5689.0,10.237068965517242,7.892423976094216
2022-11-01,Uttar Pradesh,5152.0,5249.0,5007.0,-1.8479710421032576,2.895945676053525
2022-11-01,Uttrakhand,8021.0,8457.0,5403.0,-5.15549249142722,48.454562280214695
2022-12-01,Andhra Pradesh,6020.0,5459.0,5066.0,10.276607437259571,18.831425187524676
2022-12-01,Chattisgarh,4640.0,4802.0,4958.0,-3.3735943356934612,-6.4138765631302945
2022-12-01,Gujarat,6266.0,6223.0,5605.0,0.6909850554394986,11.793041926851027
2022-12-01,Karnataka,6209.0,6118.0,5706.0,1.4874141876430207,8.81528215913074
2022-12-01,Madhya Pradesh,5315.0,4832.0,4885.0,9.995860927152318,8.802456499488228
2022-12-01,Maharashtra,3299.0,5602.0,6207.0,-41.110317743662975,-46.85033027227324
2022-12-01,Manipur,6043.0,5602.0,5413.5,7.872188504105676,11.628336565992427
2022-12-01,Nagaland,6043.0,5602.0,5413.5,7.872188504105676,11.628336565992427
2022-12-01,Rajasthan,6066.0,5513.0,5222.0,10.03083620533285,16.162389888931443
2022-12-01,Tamil Nadu,8740.0,8217.0,7853.0,6.364853352805159,11.29504647905259
2022-12-01,Telangana,7386.0,6138.0,6646.0,20.332355816226784,11.134517002708396
2022-12-01,Uttar Pradesh,5545.0,5152.0,5136.0,7.628105590062112,7.963395638629284
2022-12-01,Uttrakhand,6043.0,8021.0,5413.5,-24.660266799650916,11.628336565992427
2023-01-01,Andhra Pradesh,6518.0,6020.0,5316.0,8.272425249169435,22.610985703536493
2023-01-01,Chattisgarh,4740.0,4640.0,5303.0,2.1551724137931036,-10.616632095040544
2023-01-01,Gujarat,6580.0,6266.0,5482.0,5.011171401212895,20.029186428310837
2023-01-01,Karnataka,6817.0,6209.0,6027.0,9.7922370752134,13.107682097229137
2023-01-01,Madhya Pradesh,5790.0,5315.0,4657.0,8.936970837253057,24.328967146231477
2023-01-01,Maharashtra,6934.0,3299.0,5635.0,110.18490451652016,23.05235137533274
2023-01-01,Manipur,6619.0,6043.0,5399.0,9.531689558166475,22.59677718095944
2023-01-01,Nagaland,6619.0,6043.0,5399.0,9.531689558166475,22.59677718095944
2023-01-01,Rajasthan,6658.0,6066.0,5142.0,9.759314210352786,29.482691559704392
2023-01-01,Tamil Nadu,8148.0,8740.0,8084.0,-6.773455377574371,0.7916872835230084
2023-01-01,Telangana,7301.0,7386.0,6280.0,-1.150825886812889,16.25796178343949
2023-01-01,Uttar Pradesh,5998.0,5545.0,5207.0,8.169522091974752,15.191088918763205
2023-01-01,Uttrakhand,6619.0,6043.0,5399.0,9.531689558166475,22.59677718095944
2023-02-01,Andhra Pradesh,6724.0,6518.0,5256.0,3.160478674440012,27.92998477929985
2023-02-01,Chattisgarh,6000.0,4740.0,4132.0,26.582278481012654,45.2081316553727
2023-02-01,Gujarat,6659.0,6580.0,5369.0,1.2006079027355623,24.026820636990127
2023-02-01,Karnataka,6778.0,6817.0,5816.0,-0.5720991638550682,16.540577716643742
2023-02-01,Madhya Pradesh,6271.0,5790.0,4649.0,8.307426597582038,34.88922348892235
2023-02-01,Maharashtra,6734.0,6934.0,5443.0,-2.884338044418806,23.718537571192357
2023-02-01,Manipur,6691.5,6619.0,5312.5,1.0953316210907993,25.95764705882353
2023-02-01,Nagaland,6691.5,6619.0,5312.5,1.0953316210907993,25.95764705882353
2023-02-01,Rajasthan,6502.0,6658.0,5195.0,-2.3430459597476716,25.15880654475457
2023-02-01,Tamil Nadu,9509.0,8148.0,8144.0,16.703485517918505,16.76080550098232
2023-02-01,Telangana,7348.0,7301.0,6050.0,0.6437474318586495,21.454545454545453
2023-02-01,Uttar Pradesh,6222.0,5998.0,5099.0,3.7345781927309107,22.02392626005099
2023-02-01,Uttrakhand,6691.5,6619.0,5312.5,1.0953316210907993,25.95764705882353
2023-03-01,Andhra Pradesh,6381.0,6724.0,5436.0,-5.101130279595479,17.3841059602649
2023-03-01,Chattisgarh,4834.0,6000.0,4080.0,-19.433333333333334,18.480392156862745
2023-03-01,Gujarat,6794.0,6659.0,6018.0,2.0273314311458175,12.8946493851778
2023-03-01,Karnataka,6213.0,6778.0,5961.0,-8.33579226910593,4.227478610971314
2023-03-01,Madhya Pradesh,6016.0,6271.0,4916.0,-4.066337107319407,22.375915378356385
2023-03-01,Maharashtra,5687.0,6734.0,5581.0,-15.547965547965548,1.8993012005017023
2023-03-01,Manipur,6381.0,6691.5,5611.0,-4.640215198386012,13.723044020673678
2023-03-01,Nagaland,6381.0,6691.5,5611.0,-4.640215198386012,13.723044020673678
2023-03-01,Rajasthan,6770.0,6502.0,5641.0,4.121808674254076,20.01418188264492
2023-03-01,Tamil Nadu,9931.0,9509.0,8769.0,4.437900935955411,13.251225909453757
2023-03-01,Telangana,6539.0,7348.0,6012.0,-11.009798584648884,8.765801729873585
2023-03-01,Uttar Pradesh,6235.0,6222.0,5258.0,0.20893603342976536,18.581209585393683
2023-03-01,Uttrakhand,13262.0,6691.5,5611.0,98.19173578420384,136.35715558723936
2023-04-01,Andhra Pradesh,6586.0,6381.0,5295.0,3.2126625920702083,24.381491973559964
2023-04-01,Chattisgarh,2390.0,4834.0,4767.0,-50.558543649151844,-49.86364589888819
2023-04-01,Gujarat,7074.0,6794.0,6185.0,4.121283485428319,14.373484236054972
2023-04-01,Karnataka,5999.0,6213.0,5664.0,-3.4443907934975053,5.91454802259887
2023-04-01,Madhya Pradesh,5861.0,6016.0,4819.0,-2.576462765957447,21.622743307740194
2023-04-01,Maharashtra,5941.0,5687.0,5309.0,4.466326710040444,11.904313430024487
2023-04-01,Manipur,6276.5,6381.0,5401.5,-1.6376743457138379,16.199203924835697
2023-04-01,Nagaland,6276.5,6381.0,5401.5,-1.6376743457138379,16.199203924835697
2023-04-01,Rajasthan,6625.0,6770.0,5828.0,-2.1418020679468244,13.675360329444064
2023-04-01,Tamil Nadu,9278.0,9931.0,8099.0,-6.57537005336824,14.55735275959995
2023-04-01,Telangana,6494.0,6539.0,5494.0,-0.6881786205841872,18.201674554058975
2023-04-01,Uttar Pradesh,6059.0,6235.0,5296.0,-2.822774659182037,14.407099697885196
2023-04-01,Uttrakhand,6276.5,13262.0,5401.5,-52.67305082189715,16.199203924835697
